0	0.5364404916763306
1	0.8441588282585144
2	0.5432074069976807
3	0.5596940517425537
4	0.5292617678642273
5	0.8803930282592773
6	0.6417261958122253
7	0.6636835336685181
8	0.5949997901916504
9	1.027522325515747
10	0.447013795375824
11	0.2674073576927185
12	0.4273054897785187
13	1.0205461978912354
14	0.702186644077301
15	0.31248727440834045
16	0.39048200845718384
17	0.9006091356277466
18	0.9529229998588562
19	0.8186883926391602
20	1.0073639154434204
21	0.3078567385673523
22	0.39764222502708435
23	0.6006554961204529
24	0.649074137210846
25	0.6415433287620544
26	0.6090553402900696
27	0.9936463236808777
28	0.5650696158409119
29	0.5452202558517456
30	0.5533972978591919
31	0.9620026350021362
32	0.7996792197227478
33	0.4899514615535736
34	0.6088675856590271
35	0.6032651662826538
36	0.3235783874988556
37	0.8254015445709229
38	0.4043412208557129
39	0.25548675656318665
40	0.5872768759727478
41	0.6610708832740784
42	0.4062851667404175
43	0.8939638137817383
44	0.48785752058029175
45	1.2578272819519043
46	0.35361406207084656
47	0.8582444190979004
48	0.31100553274154663
49	0.6337088346481323
50	1.1377253532409668
51	0.9364886283874512
52	0.9038011431694031
53	0.9781586527824402
54	0.742814838886261
55	0.9058089852333069
56	0.5760852694511414
57	1.0512055158615112
58	0.3752462863922119
59	1.6297104358673096
60	0.630927562713623
61	0.14697857201099396
62	0.8292180299758911
63	1.3085384368896484
64	0.6470543146133423
65	0.9862931966781616
66	1.2722468376159668
67	0.38083556294441223
68	0.29697945713996887
69	0.6538706421852112
70	1.0952941179275513
71	0.5487455725669861
72	0.8259466290473938
73	0.5030508637428284
74	0.6310568451881409
75	0.8689898252487183
76	0.6211276650428772
77	0.5632516741752625
78	1.25266432762146
79	0.2512262463569641
80	1.442711591720581
81	0.7485025525093079
82	0.3801243305206299
83	0.5538681149482727
84	0.9280534982681274
85	0.29186874628067017
86	0.620335042476654
87	0.48736441135406494
88	0.32656559348106384
89	0.9967665672302246
90	0.7133862376213074
91	1.014694333076477
92	1.0024877786636353
93	1.0180939435958862
94	0.28462332487106323
95	1.0717254877090454
96	1.1014008522033691
97	0.6938323974609375
98	1.130496859550476
99	0.5809103846549988
100	0.5807108283042908
101	0.567974328994751
102	0.6547883152961731
103	0.987963855266571
104	1.293351650238037
105	0.5444133877754211
106	0.43026095628738403
107	1.849542498588562
108	1.2270865440368652
109	1.3258365392684937
110	0.5923233032226562
111	0.6410835385322571
112	0.4564935266971588
113	0.4326918423175812
114	0.6019554138183594
115	1.358764886856079
116	0.8611443042755127
